pred,gt,bleu,rouge1,rouge2,rougel
"i , not you , that the the the the the the .","i do n't know about china specifically , but he <unk> most of eurasia .",1.0826504568327566e-231,0.19999999580000008,0.0,0.19999999580000008
"i , not you , that the the the the the the .","it 's called the language of business , and it is used to convey economic information to several types of people , like <unk> or <unk> .",4.6220616466129664e-232,0.14814814469135812,0.0,0.07407407061728412
"i , not you , that the the the the the the .","well , does your behavior risk your health or <unk> affect you or your family and friends ?",7.766827241645122e-232,0.19047618639455788,0.0,0.19047618639455788
"i , not you , that the the the the the the .",no . poodles are considered to be hypoallergenic,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","that 's very interesting ! did you know it was actually invented in 1700 ? an inventor , bartolomeo cristofori , made it in italy .",5.2780135965811595e-232,0.21428571091836737,0.0,0.07142856806122466
"i , not you , that the the the the the the .","well , modern skiing began in scandinavia .",1.1409851298103347e-231,0.1538461488757398,0.0,0.1538461488757398
"i , not you , that the the the the the the .","yeah , and there is also something called <unk> , which is aversion or <unk> against people that are vegan and vegetarian",6.31884043540513e-232,0.16666666291666676,0.0,0.16666666291666676
"i , not you , that the the the the the the .",that 's right ! the reason it 's so green is because of <unk> . <unk> is the chemical which plants use to <unk> and convert sunlight into energy .,3.669559467077384e-232,0.13793103120095132,0.0,0.13793103120095132
"i , not you , that the the the the the the .",i do n't know about cost - accounting specifically but know of <unk> lee <unk> . <unk> was known as a pioneer of the field .,4.645241713306332e-232,0.15384615029585808,0.0,0.15384615029585808
"i , not you , that the the the the the the .","well , that 's interesting ! although an <unk> would n't be drinking a beverage since that 's technically only what humans drink .",2.383369808403203e-155,0.14814814469135812,0.07142856767857161,0.14814814469135812
"i , not you , that the the the the the the .",the acronym arose in common use shortly after an <unk> meeting science education,9.594503055152632e-232,0.10526315357340738,0.0,0.10526315357340738
"i , not you , that the the the the the the .","they are known for its burgers but they also sell cheeseburgers , they also sell chicken products , french fries , breakfast items and soft drinks , milkshakes and the like",3.162073627456585e-232,0.13793103120095132,0.0,0.13793103120095132
"i , not you , that the the the the the the .","right !   but besides burgers they have add salads , fish , fruit and smoothies .   this is due to the change in consumer tastes , and also some backlash over how unhealthy their food is .",1.83632065627324e-232,0.10810810539079627,0.0,0.054054051336742286
"i , not you , that the the the the the the .","i am not sure , but i know it is common in plants .",1.2564066184005522e-231,0.33333332888888895,0.0,0.33333332888888895
"i , not you , that the the the the the the .","that must be interesting ! what do you cover ? politics , business , sports , weather ?",9.236366216761735e-232,0.2857142816326531,0.0,0.09523809115646274
"i , not you , that the the the the the the .","great , have you ever heard of <unk> <unk> ? he established the modern field in <unk>",9.282687447692475e-232,0.2857142816326531,0.0,0.2857142816326531
"i , not you , that the the the the the the .",well the area was initially known as the <unk> valley after a pass in the santa <unk> mountains .,8.552515624808144e-232,0.09523809115646274,0.0,0.09523809115646274
"i , not you , that the the the the the the .","yes , recorded in india , lacto - vegetarianism was the first known type .",1.16338362758752e-231,0.21052631146814413,0.0,0.21052631146814413
"i , not you , that the the the the the the .","do you ?   unfortunately i ca n't try that !   you see , i 'm a bot .   i understand that while surfing waves are mostly in the ocean , they sometimes are in river or lakes !   an example of a wave not in the ocean",8.935254666273312e-233,0.29999999745000006,0.0,0.24999999745
"i , not you , that the the the the the the .",i see . i know that they are from a mammal family called mephitidae .,1.0826504568327566e-231,0.22222221777777784,0.0,0.22222221777777784
"i , not you , that the the the the the the .","that 's cool . speaking of this college football team , i know that it represents ohio state university in the big ten conference .",5.700038282732153e-232,0.28571428234693885,0.0,0.21428571091836737
"i , not you , that the the the the the the .","well , they are usually books , but they can be any long work of fiction .",9.282687447692475e-232,0.09999999580000019,0.0,0.09999999580000019
"i , not you , that the the the the the the .","that would not be good . it is important to notice that when a person pressure <unk> to achieve goals that are unrealistic , it can be set up for disappointment",3.397869242277096e-232,0.19354838397502605,0.0,0.12903225494276802
"i , not you , that the the the the the the .","well , he is considered one of the biggest cultural <unk> of the 1900s .",1.16338362758752e-231,0.22222221777777784,0.0,0.22222221777777784
"i , not you , that the the the the the the .",well they can also perform screening and detection work for law enforcement,0.0,0.0,0.0,0.0
"i , not you , that the the the the the the .","i do not , but i do know that lauren 's inspiration was to be the largest unique store for candy anywhere .",6.958051192988669e-232,0.3846153810650888,0.0,0.3846153810650888
"i , not you , that the the the the the the .","that is also something i do n't have . now moving to information that i do know about , did you know that <unk> graduated from the state university of mississippi ?",3.481947423860159e-232,0.312499996953125,0.0,0.312499996953125
"i , not you , that the the the the the the .","ah , the king ! why are you a fan of him ?",1.2627076138080564e-231,0.31578946936288094,0.0,0.21052631146814413
"i , not you , that the the the the the the .","its widely believed that many halloween traditions originated from ancient celtic harvest festivals , particularly the gaelic festival",8.595407281764811e-232,0.24999999625000005,0.0,0.16666666291666676
"i , not you , that the the the the the the .","are you full time or part time ?   interestingly , 1 out of 4 are part - time tellers .",6.824088594166491e-232,0.19047618639455788,0.0,0.19047618639455788
"i , not you , that the the the the the the .",good to know that . st - <unk> is restaurant chain from canada that is known for rotisserie chicken,7.19177973030224e-232,0.09090908694214893,0.0,0.09090908694214893
"i , not you , that the the the the the the .","i ca n't eat , due to being a bot , but i 'm aware of the existence of this chain of candy shops .",5.700038282732153e-232,0.23076922721893492,0.0,0.23076922721893492
"i , not you , that the the the the the the .",no but do you use it for competitive sport ?,9.594503055152632e-232,0.12499999531250018,0.0,0.12499999531250018
"i , not you , that the the the the the the .","pop music is eclectic , and often <unk> elements from other styles such as urban , dance",8.387854976618647e-232,0.09090908694214893,0.0,0.09090908694214893
"i , not you , that the the the the the the .",i agree . and it was only nationally marketed in america for the first time in 1904,9.282687447692475e-232,0.19047618639455788,0.0,0.19047618639455788
"i , not you , that the the the the the the .","i also do n't know anything about the hall of fame , all i know is that he had successful tv appearances",6.790035935877237e-232,0.3076923041420118,0.0,0.23076922721893492
"i , not you , that the the the the the the .",i see . they can have more toppings like those found in <unk> or chili cheese .,8.387854976618647e-232,0.09523809115646274,0.0,0.09523809115646274
"i , not you , that the the the the the the .","the orlando culinary academy was establish in <unk> 2002 and is located in orlando , <unk> .",9.282687447692475e-232,0.21052631146814413,0.0,0.10526315357340738
"i , not you , that the the the the the the .",are there mechanisms in place to prevent animal cruelty in how they are <unk> ?,0.0,0.0,0.0,0.0
"i , not you , that the the the the the the .",oh i 'm not sure .   but new york is on it 's western border .,9.282687447692475e-232,0.19999999580000008,0.0,0.19999999580000008
"i , not you , that the the the the the the .","let me see , i also know that among the rap components there are flow , content , and delivery",8.373636644156203e-232,0.33333332958333334,0.0,0.16666666291666676
"i , not you , that the the the the the the .","well , so let me tell you some facts about it . there is an offense trying to advance down the field and a defense aiming to stop the defense",3.8800867299737166e-232,0.18749999695312503,0.0,0.18749999695312503
"i , not you , that the the the the the the .","well , i can tell you that the north american butterfly that is the most familiar is also an iconic <unk>",3.5700207141408996e-155,0.41666666291666676,0.07407407023319637,0.33333332958333334
"i , not you , that the the the the the the .",i know they 've had a few over the years . their current touring keyboardist is chuck <unk> .,7.959012597992964e-232,0.17391303962192828,0.0,0.17391303962192828
"i , not you , that the the the the the the .",have you tried herbal <unk> and <unk> ? those have been used to try increasing stamina and strength by athletes since long ago,4.44579882875266e-232,0.07692307337278123,0.0,0.07692307337278123
"i , not you , that the the the the the the .","well , i also know that the beach <unk> is the part that is mostly above water",4.639855931678375e-155,0.3999999958,0.0869565175047261,0.29999999580000003
"i , not you , that the the the the the the .","well , tax <unk> is essentially where you do n't pay the taxes you should .",1.0772479586757503e-231,0.29999999580000003,0.0,0.29999999580000003
"i , not you , that the the the the the the .","i see . well , as far as accounting goes , there 's a review board that maintains the generally accepted accounting principles in the us . it 's called the financial accounting standards board .",2.7506024275316663e-232,0.2580645130072841,0.0,0.2580645130072841
"i , not you , that the the the the the the .","well , i know that it might have originated in mesopotamia in approximately 2500 bc",1.0826504568327566e-231,0.29999999580000003,0.0,0.19999999580000008
"i , not you , that the the the the the the .","i do n't actually know , but it is owned by facebook .",1.2627076138080564e-231,0.22222221777777784,0.0,0.22222221777777784
"i , not you , that the the the the the the .","got it , what i can tell you is that dogs learn from the interactions it has with the environment",8.764142356274923e-232,0.41666666291666676,0.0,0.33333332958333334
"i , not you , that the the the the the the .","true , what was your score out of the maximum 300 ? did you get close to the 12 strikes needed for that score ?",5.700038282732153e-232,0.28571428234693885,0.0,0.21428571091836737
"i , not you , that the the the the the the .","yeah , you know that heavy metal is another term for their music ? they themselves say they 're just a rock and roll band though .",4.6220616466129664e-232,0.19354838397502605,0.0,0.19354838397502605
"i , not you , that the the the the the the .","i do n't know any songs , but i know that they sold 2.5 million records in america alone through 2004 .",6.790035935877237e-232,0.23076922721893492,0.0,0.23076922721893492
"i , not you , that the the the the the the .","ancient greece was home to the first <unk> that was documented , so yes , it is quite an old event",7.332960415391412e-232,0.239999996352,0.0,0.07999999635200017
"i , not you , that the the the the the the .",i see . did you know that income inequality has increased in the us since the 1970s ?,1.0221719495820192e-231,0.3636363596694215,0.0,0.3636363596694215
"i , not you , that the the the the the the .","oh wow .   you may be interested to hear that there are a few risk factors .    they include poverty , having mental disorders in the family history , and a history of abuse as a child .",1.8817592798853135e-232,0.21621621349890432,0.0,0.16216215944485027
"i , not you , that the the the the the the .","well , millions of people do play it has a hobby .",1.1409851298103347e-231,0.11764705425605555,0.0,0.11764705425605555
"i , not you , that the the the the the the .","oh , yes . there 's skateparks for freestyle bmxers , <unk> skaters , and scooters . although scooter parks came very recently",5.851000305336416e-232,0.07999999635200017,0.0,0.07999999635200017
"i , not you , that the the the the the the .",interesting . will you work in a large warehouse with heavy equipment in it ?,9.782851220031659e-232,0.10526315357340738,0.0,0.10526315357340738
"i , not you , that the the the the the the .","yes , "" growing up with hello <unk> "" came out as a two - volume dvd production .",7.19177973030224e-232,0.08695651788279792,0.0,0.08695651788279792
"i , not you , that the the the the the the .",his <unk> expanded the empire into what is now eastern europe .,1.1409851298103347e-231,0.11764705425605555,0.0,0.11764705425605555
"i , not you , that the the the the the the .","yes i have .   ocd stands for obsessive - compulsive disorder .   people with this mental disorder feel like they have to repeatedly check things or perform repeated routines , which are called rituals .   or they may have certain repeating thoughts .",9.97385294074557e-233,0.09999999745000007,0.0,0.09999999745000007
"i , not you , that the the the the the the .","i 'm not sure , but the limbs of the bow are much <unk> than for a <unk> or <unk> .",8.115254709591136e-232,0.3478260831001891,0.0,0.3478260831001891
"i , not you , that the the the the the the .","ah , those are now on several media , like comic books , tv series , short films , and digital series .",5.851000305336416e-232,0.08695651788279792,0.0,0.08695651788279792
"i , not you , that the the the the the the .","there are a lot of material that can be removed , assembled or <unk> .",1.0826504568327566e-231,0.19999999580000008,0.0,0.09999999580000019
"i , not you , that the the the the the the .","i see , did you know that teapots have an opening containing a <unk> , a handle and a spout ?",7.753661619181701e-232,0.33333332958333334,0.0,0.24999999625000005
"i , not you , that the the the the the the .","well , i know that "" accounting "" and "" financial reporting "" are typically used as <unk> . is there any difference from your view ?",4.6220616466129664e-232,0.20689654844233057,0.0,0.13793103120095132
"i , not you , that the the the the the the .","oh yes ?   in 2008 , horse betting generated about 115 billion us dollars worldwide !",7.053317181506347e-232,0.09090908694214893,0.0,0.09090908694214893
"i , not you , that the the the the the the .","nice , did you know that 4 billion people live on a plant - based diet ?",9.282687447692475e-232,0.26086956136105866,0.0,0.26086956136105866
"i , not you , that the the the the the the .","do you also like variations on hot dogs , like corn dogs or pigs in a blanket ?",7.766827241645122e-232,0.18181817785123974,0.0,0.18181817785123974
"i , not you , that the the the the the the .","that 's great ! the object of the game is to <unk> down lots of <unk> , as many as possible .",7.179588876325014e-232,0.26086956136105866,0.0,0.17391303962192828
"i , not you , that the the the the the the .","i 'm a bot and ca n't hear music , but i 'm aware of the fact that their debut album , <unk> , came out in 1989 on the label sub pop .",3.102732757777315e-232,0.23529411474048442,0.0,0.17647058532871976
"i , not you , that the the the the the the .",it was actually coined from the word <unk> which is latin,9.594503055152632e-232,0.11764705425605555,0.0,0.11764705425605555
"i , not you , that the the the the the the .","so , do you think the cat was a <unk> ( i.e. indoor cat ) ?",1.0024921848014553e-231,0.3636363596694215,0.0,0.2727272687603306
"i , not you , that the the the the the the .","i do not know the exact reasons , only that there are various ones for its adoption .",1.0221719495820192e-231,0.4347826048393196,0.0,0.3478260831001891
"i , not you , that the the the the the the .","ah , rush . they formed in 1968 , but did n't tour the us until 1974 .",9.236366216761735e-232,0.19047618639455788,0.0,0.19047618639455788
"i , not you , that the the the the the the .","i see , other ways to get into activism is participating in rallies , strikes , hunger strikes , and street <unk> .",6.2873089992049745e-232,0.16666666291666676,0.0,0.16666666291666676
"i , not you , that the the the the the the .",sure . one of the <unk> breeds is the the japanese black,5.969061643530969e-155,0.1333333285333335,0.11764705397923896,0.1333333285333335
"i , not you , that the the the the the the .","they are a fast food , chain restaurant . that serves american and <unk> mexican food .",9.282687447692475e-232,0.19999999580000008,0.0,0.19999999580000008
"i , not you , that the the the the the the .",<unk> 's historical use was for combat and hunting .,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .",yeah . the most accessible sport in the world is actually running,1.2627076138080564e-231,0.12499999531250018,0.0,0.12499999531250018
"i , not you , that the the the the the the .","interesting , also a lot of creatures are green to make them less visible in their environment .",7.766827241645122e-232,0.08695651788279792,0.0,0.08695651788279792
"i , not you , that the the the the the the .","i see , there 's also accounting information systems right ? they support related accounting functions and activities .",7.959012597992964e-232,0.17391303962192828,0.0,0.17391303962192828
"i , not you , that the the the the the the .","i 'm not sure how much it will help but their main water sources includes lakes , rivers , the river <unk> and <unk> <unk> .",5.524154496370931e-232,0.28571428234693885,0.0,0.21428571091836737
"i , not you , that the the the the the the .","yeah , they formed in 1968 in london . do you like them ?",1.1692181040915729e-231,0.22222221777777784,0.0,0.22222221777777784
"i , not you , that the the the the the the .",a lot of creatures have taken on green as a form of camouflage .,8.884136397986129e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .",motivation is also what gets someone to repeat behavior .,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .",tea drinking has been going on for thousands of years .,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","that 's nice . did you know that was founded back in 1931 , and became the flagship ballet for britain in 1956 ?",6.155807640521776e-232,0.2962962928395062,0.0,0.2962962928395062
"i , not you , that the the the the the the .","they 're known as "" <unk> <unk> "" and are found in woody parts of australia .",7.053317181506347e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","well , i know that they <unk> are known as <unk> in some places",1.1692181040915729e-231,0.31578946936288094,0.0,0.21052631146814413
"i , not you , that the the the the the the .","ah , i know something about the word "" spectacle "" . it refers to the mass media .",9.043184251798132e-232,0.2857142816326531,0.0,0.19047618639455788
"i , not you , that the the the the the the .","some believe , however , that halloween began solely as a christian holiday , separate from ancient festivals",3.781246940543709e-155,0.18181817785123974,0.08333332920138908,0.18181817785123974
"i , not you , that the the the the the the .","i ca n't hunt , being a bot , but i know of fox hunting , which usually involves fox hounds or other types of scent hounds .",4.2798491878490225e-232,0.14814814469135812,0.0,0.14814814469135812
"i , not you , that the the the the the the .",that 's cool . they are the <unk> biggest - selling artists ever .,1.1692181040915729e-231,0.22222221777777784,0.0,0.22222221777777784
"i , not you , that the the the the the the .","it was created in october of 2010 by kevin <unk> and mike <unk> , and it originally launched exclusively for the ios operating system .",5.016670592804381e-232,0.14814814469135812,0.0,0.14814814469135812
"i , not you , that the the the the the the .",cool !   oh did you know they have a large range of colors ?   <unk> and chocolate are <unk> for showing though .,4.5330735991085024e-232,0.07407407061728412,0.0,0.07407407061728412
"i , not you , that the the the the the the .","in addition , they can entertain audiences or compete themselves .",1.1409851298103347e-231,0.12499999531250018,0.0,0.12499999531250018
"i , not you , that the the the the the the .",i do n't know . reasons for these types of relationships can be complicated .,9.782851220031659e-232,0.10526315357340738,0.0,0.10526315357340738
"i , not you , that the the the the the the .","and , of course , an <unk> would be the reward at the end .",1.2301284161682255e-231,0.22222221777777784,0.0,0.22222221777777784
"i , not you , that the the the the the the .","well , camping involves staying in a tent or similar shelter outdoors away from home . what else would you like to know ?",5.4177985538658274e-232,0.13793103120095132,0.0,0.13793103120095132
"i , not you , that the the the the the the .","you 're welcome . another interesting information is that <unk> are used by <unk> to keep fish and also <unk> , invertebrates and even aquatic plants",4.9916370711715364e-232,0.21428571091836737,0.0,0.14285713948979603
"i , not you , that the the the the the the .",that 's interesting . the book described a dystopian future in great britain where the residents were <unk> and under government surveillance . what do you like about it ?,3.8800867299737166e-232,0.18181817884297521,0.0,0.18181817884297521
"i , not you , that the the the the the the .",ok . did you know that <unk> brings in hundreds of billions of dollars in revenue each year ?,7.959012597992964e-232,0.18181817785123974,0.0,0.18181817785123974
"i , not you , that the the the the the the .","well , i <unk> know that the domestic dog is part of the canis genus",5.411517055137399e-155,0.3999999958,0.095238090793651,0.29999999580000003
"i , not you , that the the the the the the .","yes , it is at roughly 570590 nm . do you have a favorite shade ?",1.0024921848014553e-231,0.19047618639455788,0.0,0.19047618639455788
"i , not you , that the the the the the the .","thank you . and also a fun fact is that in the middle ages and renaissance , green was associated with <unk> and <unk> . but red was reserved for the nobility .",3.224147792373387e-232,0.2580645130072841,0.0,0.19354838397502605
"i , not you , that the the the the the the .","do you think she will like the routines ? i know that the routines can contain components of dance , <unk> , <unk> , <unk> and <unk>",2.338642438373011e-155,0.3846153810650888,0.06896551357907273,0.15384615029585808
"i , not you , that the the the the the the .",i am not . i see they play pop punk rock . do they play any other genre ?,7.959012597992964e-232,0.19999999580000008,0.0,0.19999999580000008
"i , not you , that the the the the the the .",<unk> includes activities such as <unk> <unk> and very intense physical activity .,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","i would n't know . but i know their lineup in 1986 was <unk> rose , <unk> , <unk> <unk> , <unk> <unk> , and steven <unk> .",4.2798491878490225e-232,0.19047618639455788,0.0,0.19047618639455788
"i , not you , that the the the the the the .",perhaps !   did you know that horse racing in britain <unk> <unk> billion pounds ?,9.05853946789781e-232,0.19999999580000008,0.0,0.19999999580000008
"i , not you , that the the the the the the .","you said you have used modern equipment , what bow shape have you used ? there are many different kinds",6.659308116428607e-232,0.18181817785123974,0.0,0.18181817785123974
"i , not you , that the the the the the the .",oh that was love me do .    that was in 1962 .,1.1409851298103347e-231,0.14285713795918387,0.0,0.14285713795918387
"i , not you , that the the the the the the .",i 'm not sure .... i am grateful that so many are available to the public though .,9.766268216216644e-232,0.3809523768707483,0.0,0.3809523768707483
"i , not you , that the the the the the the .","historical fiction writers often work on many different kinds of pieces such as movie <unk> , books , video games , <unk> .   what kind do you work on ?",3.397869242277096e-232,0.13333333013333343,0.0,0.13333333013333343
"i , not you , that the the the the the the .","i do n't know , but the word ski actually comes from <unk> . that is old norse for split piece of wood .",6.155807640521776e-232,0.28571428234693885,0.0,0.28571428234693885
"i , not you , that the the the the the the .","i do ! but imagine , the filming was even longer ! filming was delayed for two years just to secure gable for the role of rhett butler !",3.96297377040712e-232,0.20689654844233057,0.0,0.20689654844233057
"i , not you , that the the the the the the .",i know that the broken heart concept is universal with many cultures using the same words to explain their pain and the feelings of loss .,2.4301573623870167e-155,0.20689654844233057,0.0645161255359003,0.20689654844233057
"i , not you , that the the the the the the .","so , do you watch the nfl on cbs ? that 's what cbs sports calls their broadcasts of nfl games .",7.179588876325014e-232,0.31999999635200005,0.0,0.239999996352
"i , not you , that the the the the the the .","yes , it 's about a <unk> using various plants to stop a <unk> army from entering their home .",6.659308116428607e-232,0.08695651788279792,0.0,0.08695651788279792
"i , not you , that the the the the the the .",ok . the rank system defines who has authority and what roles and responsibilities people have .,8.387854976618647e-232,0.09999999580000019,0.0,0.09999999580000019
"i , not you , that the the the the the the .","and to just think ; the first match of american football was played on november 6 , 1869 !",7.19177973030224e-232,0.15999999635200007,0.0,0.07999999635200017
"i , not you , that the the the the the the .",i know there 's a thing called a <unk> that shoots <unk> and <unk> .,1.0826504568327566e-231,0.23529411307958487,0.0,0.23529411307958487
"i , not you , that the the the the the the .","sorry , i do n't know !    when it comes to men and male - pattern hair loss ,   male hormones and genetics can be causes .",3.96297377040712e-232,0.13793103120095132,0.0,0.13793103120095132
"i , not you , that the the the the the the .","i see , people who have visual impairment can have difficulties with activities like driving , reading , walking and even socializing",6.31884043540513e-232,0.15999999635200007,0.0,0.15999999635200007
"i , not you , that the the the the the the .","what about <unk> , self - confidence and self - discipline ? those are also developed through gymnastics",6.531097185393997e-232,0.09090908694214893,0.0,0.09090908694214893
"i , not you , that the the the the the the .","i 'm not actually sure , but part of it is the republic of ireland , and the other part is northern ireland , which belongs to the uk .",4.36386622717371e-232,0.2962962928395062,0.0,0.2962962928395062
"i , not you , that the the the the the the .","ca n't help you with that one but i can say that light <unk> it , light also has a dominant wavelength of <unk> nm .",5.2780135965811595e-232,0.28571428234693885,0.0,0.14285713948979603
"i , not you , that the the the the the the .","that 's interesting , because <unk> have short legs . how can they run after the <unk> ?",9.236366216761735e-232,0.2727272687603306,0.0,0.18181817785123974
"i , not you , that the the the the the the .","i would n't know . that said , an exchange of information between people is called interpersonal communication .",8.552515624808144e-232,0.26086956136105866,0.0,0.17391303962192828
"i , not you , that the the the the the the .","i am a bot so the answer is no , what about you , do you use instagram for android , released in april 2012 ?",2.321876335815011e-155,0.27586206568370986,0.06249999658203144,0.20689654844233057
"i , not you , that the the the the the the .",i have read a lot about the   aztec people . they were from the central mexico and their language is nahuatl language,6.2873089992049745e-232,0.15999999635200007,0.0,0.15999999635200007
"i , not you , that the the the the the the .","i could n't say , but they 're <unk> after british officers ' wool <unk> .",1.0024921848014553e-231,0.19999999580000008,0.0,0.19999999580000008
"i , not you , that the the the the the the .",they were distributed by warner bros. what is your favorite ?,0.0,0.0,0.0,0.0
"i , not you , that the the the the the the .","i would n't know . that said , their debut album reached number one , as did their single sweet child ' o mine .",5.700038282732153e-232,0.22222221876543213,0.0,0.14814814469135812
"i , not you , that the the the the the the .",interesting . he 's also an original character found in the first game . what do you think of him ?,6.824088594166491e-232,0.15999999635200007,0.0,0.15999999635200007
"i , not you , that the the the the the the .","i see , did you know that <unk> can be grown for cover or <unk> ?",1.0772479586757503e-231,0.3809523768707483,0.0,0.3809523768707483
"i , not you , that the the the the the the .","well , i do know some facts about <unk> , for example , in this activity the participants <unk> for the team for <unk>",6.155807640521776e-232,0.26086956136105866,0.0,0.26086956136105866
"i , not you , that the the the the the the .","oh , ok . well , i have some history on accounting , it was established in <unk> by an italian <unk> .",6.2873089992049745e-232,0.16666666291666676,0.0,0.16666666291666676
"i , not you , that the the the the the the .",they 've actually gotten two platinum albums and five gold ones .,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","to date , they 've release 6 studio albums that sold over <unk> albums total .",1.0024921848014553e-231,0.19999999580000008,0.0,0.19999999580000008
"i , not you , that the the the the the the .","well that i ca n't say .   but i know that to be called a "" good parent , "" a parent must have good parenting skills .   they vary , parenting skills !",2.445669831041379e-232,0.20689654844233057,0.0,0.13793103120095132
"i , not you , that the the the the the the .","nice , what about <unk> and other <unk> systems , do you like using them ?",1.0024921848014553e-231,0.19999999580000008,0.0,0.19999999580000008
"i , not you , that the the the the the the .","there are also minerals that are green , like <unk> . did you know they get their green color from <unk> ?",6.790035935877237e-232,0.24999999625000005,0.0,0.16666666291666676
"i , not you , that the the the the the the .","there are a number of anxiety disorders : such as <unk> anxiety disorder , specific phobia , social anxiety disorder , separation anxiety disorder , agoraphobia , panic disorder .",3.414909870826271e-232,0.07999999635200017,0.0,0.07999999635200017
"i , not you , that the the the the the the .","oh <unk> ?   he won the most grand slam single titles for men , ever .   20 of them !",6.31884043540513e-232,0.15999999635200007,0.0,0.07999999635200017
"i , not you , that the the the the the the .","no i do n't , there are some competitions and cultural events for <unk> dogs which include nathan 's hot dog eating contest and the oscar <unk> <unk>",3.982848450436413e-232,0.19354838397502605,0.0,0.19354838397502605
"i , not you , that the the the the the the .","it is located in miami beach , los angeles , chicago , miami , new york , and east <unk> .",6.824088594166491e-232,0.09523809115646274,0.0,0.09523809115646274
"i , not you , that the the the the the the .",i have heard italian writers often <unk> the dish as <unk> - italian,1.1409851298103347e-231,0.23529411307958487,0.0,0.23529411307958487
"i , not you , that the the the the the the .","the california culinary academy is located in san francisco , ca . where did your friends go ?",8.595407281764811e-232,0.17391303962192828,0.0,0.08695651788279792
"i , not you , that the the the the the the .","well , billboard considers them the decade 's most successful rock group . how you remind me is the decade 's best - selling rock song .",4.887235162979099e-232,0.22222221876543213,0.0,0.22222221876543213
"i , not you , that the the the the the the .","i do n't know , but the total size of the stock market in 2017 was us$ <unk> <unk> .",8.373636644156203e-232,0.26086956136105866,0.0,0.26086956136105866
"i , not you , that the the the the the the .",they were found in northern europe .,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","i do n't know , exactly , but they 're the primary form of transportation in some parts of the world .",7.514410004350142e-232,0.24999999625000005,0.0,0.24999999625000005
"i , not you , that the the the the the the .",really ? it can be used as a form of transport .,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","i 'm not sure , but you need at least seven years after graduating from <unk> school of training .",8.373636644156203e-232,0.31999999635200005,0.0,0.239999996352
"i , not you , that the the the the the the .","i did n't know that , was there a lot on <unk> in the film bring it on , from 2000 ?",7.179588876325014e-232,0.3076923041420118,0.0,0.15384615029585808
"i , not you , that the the the the the the .","yea i know that one has to add hot coffee , irish whiskey , and sugar then a very thick cream",7.332960415391412e-232,0.23076922721893492,0.0,0.15384615029585808
"i , not you , that the the the the the the .",apparently all models built in mexico are only available in a long <unk> .,8.884136397986129e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","<unk> chanel actually <unk> them , because she did n't like how tight - <unk> sweaters <unk> up her hair when <unk> them .",4.895533628427548e-232,0.0833333295833335,0.0,0.0833333295833335
"i , not you , that the the the the the the .","what changed your opinion on the young wizard , harry potter , and his friends at <unk> ?",8.595407281764811e-232,0.17391303962192828,0.0,0.08695651788279792
"i , not you , that the the the the the the .","yes , and athletics has become pretty important at universities . athletes even get <unk> for playing .",7.766827241645122e-232,0.09090908694214893,0.0,0.09090908694214893
"i , not you , that the the the the the the .",ah so you must live in atlanta or <unk> ?,9.594503055152632e-232,0.12499999531250018,0.0,0.12499999531250018
"i , not you , that the the the the the the .","that 's nice . what do you like to like on yours ? typically people have toppings like ketchup , onions , relish , or other toppings .",4.525389543090783e-232,0.22222221876543213,0.0,0.14814814469135812
"i , not you , that the the the the the the .",and another thing you might find interesting is that <unk> is essential in <unk>,1.0565078215140205e-231,0.22222221777777784,0.0,0.22222221777777784
"i , not you , that the the the the the the .",they can be machine or hand knitted .,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","no particular song but are you a fan of their "" sweet child <unk> "" song ? it hit the top spot on the billboard hot 100 .",4.2798491878490225e-232,0.13333333013333343,0.0,0.13333333013333343
"i , not you , that the the the the the the .",there are also hybrid kits and entirely electronic drum kits .,9.594503055152632e-232,0.0,0.0,0.0
"i , not you , that the the the the the the .","yes , saturday night fever was a very popular movie in 1977 !",9.594503055152632e-232,0.10526315357340738,0.0,0.10526315357340738
"i , not you , that the the the the the the .","yes , there 's an version for that in 2010 and a ipad <unk> version as well .",8.595407281764811e-232,0.18181817785123974,0.0,0.18181817785123974
"i , not you , that the the the the the the .","as a bot , i do n't get to meet dogs . i know that german shepherds originated in germany .",7.332960415391412e-232,0.24999999625000005,0.0,0.16666666291666676
"i , not you , that the the the the the the .","well there are a variety of imaging techniques , and one is x - ray .",9.05853946789781e-232,0.09523809115646274,0.0,0.09523809115646274
"i , not you , that the the the the the the .","well , a mental disorder is one aspect of mental health",9.594503055152632e-232,0.12499999531250018,0.0,0.12499999531250018
